SRC,DST,DST_C,Class_major,class
55099,55119,0.000,0.167,0
55099,55125,1.000,0.167,0
55101,55101,0.000,0.000,0
55103,55123,0.000,0.000,0
55105,55105,0.000,0.000,0
55107,55113,0.000,0.000,0
55107,55119,0.000,0.000,0
55109,55109,0.000,0.000,0
55111,55123,0.000,0.000,0
55113,55113,0.000,0.000,0
55115,55135,0.000,0.000,0
55117,55117,0.000,0.000,0
55117,55131,0.000,0.000,0
55119,55119,0.000,0.000,0
55121,55121,0.000,0.000,0
55123,55123,0.000,0.000,0
55125,55125,1.000,1.000,1
55131,55131,0.000,0.000,0
55135,55135,0.000,0.000,0
55135,55137,0.000,0.000,0
55137,55137,0.000,0.000,0
55141,55141,0.000,0.000,0
56001,56007,0.000,0.000,0
56003,56019,0.000,0.000,0
56003,56033,0.000,0.000,0
56005,56005,0.000,0.000,0
56005,56019,0.000,0.000,0
56005,56033,0.000,0.000,0
56007,56007,0.000,0.500,0
56007,56013,1.000,0.500,0
56009,56019,0.000,0.000,0
56009,56027,0.000,0.000,0
56013,56013,1.000,0.750,1
56013,56035,0.000,0.750,1
56013,56039,1.000,0.750,1
56015,56015,0.000,0.000,0
56015,56027,0.000,0.000,0
56019,56019,0.000,0.000,0
56019,56033,0.000,0.000,0
56023,56023,0.000,0.250,0
56023,56035,0.000,0.250,0
56023,56039,1.000,0.250,0
56027,56027,0.000,0.000,0
56029,56039,1.000,1.000,1
56033,56033,0.000,0.000,0
56035,56035,0.000,0.500,0
56035,56039,1.000,0.500,0
56039,56039,1.000,1.000,1
